"bin.name"	"smp.name"	"coverage"	"smp.date"	"stn"	"transect"	"region"	"waters"	"season"	"scientific.name"	"tax.id"	"common.name"	"completeness.score"	"contamination.score"	"accession"	"domain"	"phylum"	"class"	"order"	"family"	"genus"
"METABAT__141"	"20180529_SB5"	0	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20180216_SI8"	0.00818833093265381	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20180529_SB2"	0.00144923207669866	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20170809_SI8"	0.634805735022	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20180518_SI8"	0.00715995313583954	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20170521_SI8"	0.0395786298342241	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20160523_SI8"	0.00343267756996024	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20170522_SI3"	1.3016595234572	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20180520_SI3"	0.204386523431401	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20170818_SB2"	0.042134980185909	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20150530_SB5"	2.57942945735592e-05	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20170818_SB5"	0.0006692940644613	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__141"	"20170809_SI3"	57.024932222097	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Microbacteriaceae bacterium"	1873462	"Unknown_Microbacteriaceae"	71.83	0	"ERS5597061"	"Bacteria"	"Actinobacteriota"	"Actinomycetia"	"Actinomycetales"	"Microbacteriaceae"	"Aquiluna"
"METABAT__142"	"20170522_SI3"	0.960734751993151	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20160523_SI8"	1.19960042283255	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20170809_SI3"	1.11918037604077	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20160531_SB5"	0.170871675696964	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20170818_SB2"	0.518908438751288	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20170521_SI8"	6.82493135894724	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20180529_SB2"	0.531400672532644	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20170530_SB5"	0.597500738694412	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20180520_SI3"	0.736013220949964	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20170818_SB5"	0.537029208313046	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20180216_SI8"	0.133642699163926	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20170809_SI8"	2.38907956130817	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20150530_SB5"	0.0847758492643907	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20180518_SI8"	1.71748487127372	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__142"	"20180529_SB5"	0.0134931112546075	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Uncultured Eukaryote"	100272	"Bathycoccus"	67.4	0	"ERS5621927"	"Eukaryote"	"Chlorophyta"	"Mamiellophyceae"	"Mamiellales"	"Bathycoccaceae"	"Bathycoccus"
"METABAT__148"	"20170818_SB5"	0.0267387179884688	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20170809_SI3"	2.83150352773634	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20170818_SB2"	6.06899303311502	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20150530_SB5"	3.02003491160358e-05	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20160523_SI8"	0.00181738989791611	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20160531_SB5"	0.000402671321547144	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20180520_SI3"	0.00143418102357708	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20180529_SB2"	0.00125029445340388	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20180216_SI8"	0.0104614009337948	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20170530_SB5"	0.000273145379782812	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20170521_SI8"	0.00231737345550381	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20170522_SI3"	0.0118539725874787	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20170809_SI8"	0.128707176743852	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20180529_SB5"	3.42270623315072e-05	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__148"	"20180518_SI8"	0.0127888411723373	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Flavobacteriaceae bacterium"	1871037	"Unknown"	69.01	0	"ERS5597062"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"UBA7446"
"METABAT__15"	"20180529_SB2"	1.77798384994456	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20180520_SI3"	0.820331941953606	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20170522_SI3"	4.08480768284499	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20150530_SB5"	0.152529871739706	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20170809_SI8"	2.52138578908191	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20160531_SB5"	0.573519080956524	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20170521_SI8"	0.626297809702387	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20180529_SB5"	0.42000404117814	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20180216_SI8"	0.121934174861569	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20170530_SB5"	0.313536271667677	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20170809_SI3"	3.65242727188021	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20180518_SI8"	0.516046408638489	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20160523_SI8"	0.157767699260967	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20170818_SB2"	2.03082602309334	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__15"	"20170818_SB5"	2.76314665393591	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Alphaproteobacteria bacterium"	1913988	"Unknown_Alphaproteobacteria"	78.87	0	"ERS5597063"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Amylibacter"
"METABAT__150"	"20170522_SI3"	0.326709391857624	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20180520_SI3"	0.135789226341486	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20170818_SB5"	3.36891667365668	2017-08-18	"SB5"	"SB"	"South"	"oceanic"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20170809_SI8"	0.664495410754549	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20180529_SB2"	0.258047080664398	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20160531_SB5"	0.893845472720334	2016-05-31	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20170818_SB2"	2.86061392510889	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20160523_SI8"	0.00804527529639976	2016-05-23	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20170530_SB5"	0.149762774645079	2017-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20180518_SI8"	0.00326243884663093	2018-05-18	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20180216_SI8"	0.00783307511941815	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20150530_SB5"	0.00984175532875196	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20170521_SI8"	0.129740965799664	2017-05-21	"SI8"	"SI"	"North"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20170809_SI3"	1.76968392728089	2017-08-09	"SI3"	"SI"	"North"	"coastal"	"Summer"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__150"	"20180529_SB5"	0.00238141926366539	2018-05-29	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Euryarchaeota archaeon"	2026739	"Unknown_Euryarchaeota"	92.1	2.6	"ERS5597064"	"Archaea"	"Thermoplasmatota"	"Poseidoniia"	"Poseidoniales"	"Poseidoniaceae"	"MGIIa-L2"
"METABAT__152"	"20180529_SB2"	2.72897380260523	2018-05-29	"SB2"	"SB"	"South"	"coastal"	"Spring"	"Rhodobacteraceae bacterium"	1904441	"Unknown_Rhodobacteraceae"	78.87	4.2	"ERS5597065"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"CPC320"
"METABAT__152"	"20180216_SI8"	0.397668582347733	2018-02-16	"SI8"	"SI"	"North"	"oceanic"	"Winter"	"Rhodobacteraceae bacterium"	1904441	"Unknown_Rhodobacteraceae"	78.87	4.2	"ERS5597065"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"CPC320"
"METABAT__152"	"20150530_SB5"	0.0395846594623442	2015-05-30	"SB5"	"SB"	"South"	"oceanic"	"Spring"	"Rhodobacteraceae bacterium"	1904441	"Unknown_Rhodobacteraceae"	78.87	4.2	"ERS5597065"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"CPC320"
"METABAT__152"	"20180520_SI3"	0.97676511504765	2018-05-20	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Rhodobacteraceae bacterium"	1904441	"Unknown_Rhodobacteraceae"	78.87	4.2	"ERS5597065"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"CPC320"
"METABAT__152"	"20170809_SI8"	5.60386201499273	2017-08-09	"SI8"	"SI"	"North"	"oceanic"	"Summer"	"Rhodobacteraceae bacterium"	1904441	"Unknown_Rhodobacteraceae"	78.87	4.2	"ERS5597065"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"CPC320"
"METABAT__152"	"20170522_SI3"	1.90889103988071	2017-05-22	"SI3"	"SI"	"North"	"coastal"	"Spring"	"Rhodobacteraceae bacterium"	1904441	"Unknown_Rhodobacteraceae"	78.87	4.2	"ERS5597065"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"CPC320"
"METABAT__152"	"20170818_SB2"	5.12378371518075	2017-08-18	"SB2"	"SB"	"South"	"coastal"	"Summer"	"Rhodobacteraceae bacterium"	1904441	"Unknown_Rhodobacteraceae"	78.87	4.2	"ERS5597065"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"CPC320"
